Date;Close
1999-10-20;1289.430054
1999-10-21;1283.609985
1999-10-22;1301.650024
1999-10-25;1293.630005
1999-10-26;1281.910034
1999-10-27;1296.709961
1999-10-28;1342.439941
1999-10-29;1362.930054
1999-11-01;1354.119995
1999-11-02;1347.739990
1999-11-03;1354.930054
1999-11-04;1362.640015
1999-11-05;1370.229980
1999-11-08;1377.010010
1999-11-09;1365.280029
1999-11-10;1373.459961
1999-11-11;1381.459961
1999-11-12;1396.060059
1999-11-15;1394.390015
1999-11-16;1420.069946
1999-11-17;1410.709961
1999-11-18;1424.939941
1999-11-19;1422.000000
1999-11-22;1420.939941
1999-11-23;1404.640015
1999-11-24;1417.079956
1999-11-26;1416.619995
1999-11-29;1407.829956
1999-11-30;1388.910034
1999-12-01;1397.719971
1999-12-02;1409.040039
1999-12-03;1433.300049
1999-12-06;1423.329956
1999-12-07;1409.170044
1999-12-08;1403.880005
1999-12-09;1408.109985
1999-12-10;1417.040039
1999-12-13;1415.219971
1999-12-14;1403.170044
1999-12-15;1413.329956
1999-12-16;1418.780029
1999-12-17;1421.030029
1999-12-20;1418.089966
1999-12-21;1433.430054
1999-12-22;1436.130005
1999-12-23;1458.339966
1999-12-27;1457.099976
1999-12-28;1457.660034
1999-12-29;1463.459961
1999-12-30;1464.469971
1999-12-31;1469.250000
2000-01-03;1455.219971
2000-01-04;1399.420044
2000-01-05;1402.109985
2000-01-06;1403.449951
2000-01-07;1441.469971
2000-01-10;1457.599976
2000-01-11;1438.560059
2000-01-12;1432.250000
2000-01-13;1449.680054
2000-01-14;1465.150024
2000-01-18;1455.140015
2000-01-19;1455.900024
2000-01-20;1445.569946
2000-01-21;1441.359985
2000-01-24;1401.530029
2000-01-25;1410.030029
2000-01-26;1404.089966
2000-01-27;1398.560059
2000-01-28;1360.160034
2000-01-31;1394.459961
2000-02-01;1409.280029
2000-02-02;1409.119995
2000-02-03;1424.969971
2000-02-04;1424.369995
2000-02-07;1424.239990
2000-02-08;1441.719971
2000-02-09;1411.709961
2000-02-10;1416.829956
2000-02-11;1387.119995
2000-02-14;1389.939941
2000-02-15;1402.050049
2000-02-16;1387.670044
2000-02-17;1388.260010
2000-02-18;1346.089966
2000-02-22;1352.170044
2000-02-23;1360.689941
2000-02-24;1353.430054
2000-02-25;1333.359985
2000-02-28;1348.050049
2000-02-29;1366.420044
2000-03-01;1379.189941
2000-03-02;1381.760010
2000-03-03;1409.170044
2000-03-06;1391.280029
2000-03-07;1355.619995
2000-03-08;1366.699951
2000-03-09;1401.689941
2000-03-10;1395.069946
2000-03-13;1383.619995
2000-03-14;1359.150024
2000-03-15;1392.140015
2000-03-16;1458.469971
2000-03-17;1464.469971
2000-03-20;1456.630005
2000-03-21;1493.869995
2000-03-22;1500.640015
2000-03-23;1527.349976
2000-03-24;1527.459961
2000-03-27;1523.859985
2000-03-28;1507.729980
2000-03-29;1508.520020
2000-03-30;1487.920044
2000-03-31;1498.579956
2000-04-03;1505.969971
2000-04-04;1494.729980
2000-04-05;1487.369995
2000-04-06;1501.339966
2000-04-07;1516.349976
2000-04-10;1504.459961
2000-04-11;1500.589966
2000-04-12;1467.170044
2000-04-13;1440.510010
2000-04-14;1356.560059
2000-04-17;1401.439941
2000-04-18;1441.609985
2000-04-19;1427.469971
2000-04-20;1434.540039
2000-04-24;1429.859985
2000-04-25;1477.439941
2000-04-26;1460.989990
2000-04-27;1464.920044
2000-04-28;1452.430054
2000-05-01;1468.250000
2000-05-02;1446.290039
2000-05-03;1415.099976
2000-05-04;1409.569946
2000-05-05;1432.630005
2000-05-08;1424.170044
2000-05-09;1412.140015
2000-05-10;1383.050049
2000-05-11;1407.810059
2000-05-12;1420.959961
2000-05-15;1452.359985
2000-05-16;1466.040039
2000-05-17;1447.800049
2000-05-18;1437.209961
2000-05-19;1406.949951
2000-05-22;1400.719971
2000-05-23;1373.859985
2000-05-24;1399.050049
2000-05-25;1381.520020
2000-05-26;1378.020020
2000-05-30;1422.449951
2000-05-31;1420.599976
2000-06-01;1448.810059
2000-06-02;1477.260010
2000-06-05;1467.630005
2000-06-06;1457.839966
2000-06-07;1471.359985
2000-06-08;1461.670044
2000-06-09;1456.949951
2000-06-12;1446.000000
2000-06-13;1469.439941
2000-06-14;1470.540039
2000-06-15;1478.729980
2000-06-16;1464.459961
2000-06-19;1486.000000
2000-06-20;1475.949951
2000-06-21;1479.130005
2000-06-22;1452.180054
2000-06-23;1441.479980
2000-06-26;1455.310059
2000-06-27;1450.550049
2000-06-28;1454.819946
2000-06-29;1442.390015
2000-06-30;1454.599976
2000-07-03;1469.540039
2000-07-05;1446.229980
2000-07-06;1456.670044
2000-07-07;1478.900024
2000-07-10;1475.619995
2000-07-11;1480.880005
2000-07-12;1492.920044
2000-07-13;1495.839966
2000-07-14;1509.979980
2000-07-17;1510.489990
2000-07-18;1493.739990
2000-07-19;1481.959961
2000-07-20;1495.569946
2000-07-21;1480.189941
2000-07-24;1464.290039
2000-07-25;1474.469971
2000-07-26;1452.420044
2000-07-27;1449.619995
2000-07-28;1419.890015
2000-07-31;1430.829956
2000-08-01;1438.099976
2000-08-02;1438.699951
2000-08-03;1452.560059
2000-08-04;1462.930054
2000-08-07;1479.319946
2000-08-08;1482.800049
2000-08-09;1472.869995
2000-08-10;1460.250000
2000-08-11;1471.839966
2000-08-14;1491.560059
2000-08-15;1484.430054
2000-08-16;1479.849976
2000-08-17;1496.069946
2000-08-18;1491.719971
2000-08-21;1499.479980
2000-08-22;1498.130005
2000-08-23;1505.969971
2000-08-24;1508.310059
2000-08-25;1506.449951
2000-08-28;1514.089966
2000-08-29;1509.839966
2000-08-30;1502.589966
2000-08-31;1517.680054
2000-09-01;1520.770020
2000-09-05;1507.079956
2000-09-06;1492.250000
2000-09-07;1502.510010
2000-09-08;1494.500000
2000-09-11;1489.260010
2000-09-12;1481.989990
2000-09-13;1484.910034
2000-09-14;1480.869995
2000-09-15;1465.810059
2000-09-18;1444.510010
2000-09-19;1459.900024
2000-09-20;1451.339966
2000-09-21;1449.050049
2000-09-22;1448.719971
2000-09-25;1439.030029
2000-09-26;1427.209961
2000-09-27;1426.569946
2000-09-28;1458.290039
2000-09-29;1436.510010
2000-10-02;1436.229980
2000-10-03;1426.459961
2000-10-04;1434.319946
2000-10-05;1436.280029
2000-10-06;1408.989990
2000-10-09;1402.030029
2000-10-10;1387.020020
2000-10-11;1364.589966
2000-10-12;1329.780029
2000-10-13;1374.170044
2000-10-16;1374.619995
2000-10-17;1349.969971
2000-10-18;1342.130005
2000-10-19;1388.760010
2000-10-20;1396.930054
2000-10-23;1395.780029
2000-10-24;1398.130005
2000-10-25;1364.900024
2000-10-26;1364.439941
2000-10-27;1379.579956
2000-10-30;1398.660034
2000-10-31;1429.400024
2000-11-01;1421.219971
2000-11-02;1428.319946
2000-11-03;1426.689941
2000-11-06;1432.189941
2000-11-07;1431.869995
2000-11-08;1409.280029
2000-11-09;1400.140015
2000-11-10;1365.979980
2000-11-13;1351.260010
2000-11-14;1382.949951
2000-11-15;1389.810059
2000-11-16;1372.319946
2000-11-17;1367.719971
2000-11-20;1342.619995
2000-11-21;1347.349976
2000-11-22;1322.359985
2000-11-24;1341.770020
2000-11-27;1348.969971
2000-11-28;1336.089966
2000-11-29;1341.930054
2000-11-30;1314.949951
2000-12-01;1315.229980
2000-12-04;1324.969971
2000-12-05;1376.540039
2000-12-06;1351.459961
2000-12-07;1343.550049
2000-12-08;1369.890015
2000-12-11;1380.199951
2000-12-12;1371.180054
2000-12-13;1359.989990
2000-12-14;1340.930054
2000-12-15;1312.150024
2000-12-18;1322.739990
2000-12-19;1305.599976
2000-12-20;1264.739990
2000-12-21;1274.859985
2000-12-22;1305.949951
2000-12-26;1315.189941
2000-12-27;1328.920044
2000-12-28;1334.219971
2000-12-29;1320.280029
2001-01-02;1283.270020
2001-01-03;1347.560059
2001-01-04;1333.339966
2001-01-05;1298.349976
2001-01-08;1295.859985
2001-01-09;1300.800049
2001-01-10;1313.270020
2001-01-11;1326.819946
2001-01-12;1318.550049
2001-01-16;1326.650024
2001-01-17;1329.469971
2001-01-18;1347.969971
2001-01-19;1342.540039
2001-01-22;1342.900024
2001-01-23;1360.400024
2001-01-24;1364.300049
2001-01-25;1357.510010
2001-01-26;1354.949951
2001-01-29;1364.170044
2001-01-30;1373.729980
2001-01-31;1366.010010
2001-02-01;1373.469971
2001-02-02;1349.469971
2001-02-05;1354.310059
2001-02-06;1352.260010
2001-02-07;1340.890015
2001-02-08;1332.530029
2001-02-09;1314.760010
2001-02-12;1330.310059
2001-02-13;1318.800049
2001-02-14;1315.920044
2001-02-15;1326.609985
2001-02-16;1301.530029
2001-02-20;1278.939941
2001-02-21;1255.270020
2001-02-22;1252.819946
2001-02-23;1245.859985
2001-02-26;1267.650024
2001-02-27;1257.939941
2001-02-28;1239.939941
2001-03-01;1241.229980
2001-03-02;1234.180054
2001-03-05;1241.410034
2001-03-06;1253.800049
2001-03-07;1261.890015
2001-03-08;1264.739990
2001-03-09;1233.420044
2001-03-12;1180.160034
2001-03-13;1197.660034
2001-03-14;1166.709961
2001-03-15;1173.560059
2001-03-16;1150.530029
2001-03-19;1170.810059
2001-03-20;1142.619995
2001-03-21;1122.140015
2001-03-22;1117.579956
2001-03-23;1139.829956
2001-03-26;1152.689941
2001-03-27;1182.170044
2001-03-28;1153.290039
2001-03-29;1147.949951
2001-03-30;1160.329956
2001-04-02;1145.869995
2001-04-03;1106.459961
2001-04-04;1103.250000
2001-04-05;1151.439941
2001-04-06;1128.430054
2001-04-09;1137.589966
2001-04-10;1168.380005
2001-04-11;1165.890015
2001-04-12;1183.500000
2001-04-16;1179.680054
2001-04-17;1191.810059
2001-04-18;1238.160034
2001-04-19;1253.689941
2001-04-20;1242.979980
2001-04-23;1224.359985
2001-04-24;1209.469971
2001-04-25;1228.750000
2001-04-26;1234.520020
2001-04-27;1253.050049
2001-04-30;1249.459961
2001-05-01;1266.439941
2001-05-02;1267.430054
2001-05-03;1248.579956
2001-05-04;1266.609985
2001-05-07;1263.510010
2001-05-08;1261.199951
2001-05-09;1255.540039
2001-05-10;1255.180054
2001-05-11;1245.670044
2001-05-14;1248.920044
2001-05-15;1249.439941
2001-05-16;1284.989990
2001-05-17;1288.489990
2001-05-18;1291.959961
2001-05-21;1312.829956
2001-05-22;1309.380005
2001-05-23;1289.050049
2001-05-24;1293.170044
2001-05-25;1277.890015
2001-05-29;1267.930054
2001-05-30;1248.079956
2001-05-31;1255.819946
2001-06-01;1260.670044
2001-06-04;1267.109985
2001-06-05;1283.569946
2001-06-06;1270.030029
2001-06-07;1276.959961
2001-06-08;1264.959961
2001-06-11;1254.390015
2001-06-12;1255.849976
2001-06-13;1241.599976
2001-06-14;1219.869995
2001-06-15;1214.359985
2001-06-18;1208.430054
2001-06-19;1212.579956
2001-06-20;1223.140015
2001-06-21;1237.040039
2001-06-22;1225.349976
2001-06-25;1218.599976
2001-06-26;1216.760010
2001-06-27;1211.069946
2001-06-28;1226.199951
2001-06-29;1224.380005
2001-07-02;1236.719971
2001-07-03;1234.449951
2001-07-05;1219.239990
2001-07-06;1190.589966
2001-07-09;1198.780029
2001-07-10;1181.520020
2001-07-11;1180.180054
2001-07-12;1208.140015
2001-07-13;1215.680054
2001-07-16;1202.449951
2001-07-17;1214.439941
2001-07-18;1207.709961
2001-07-19;1215.020020
2001-07-20;1210.849976
2001-07-23;1191.030029
2001-07-24;1171.650024
2001-07-25;1190.489990
2001-07-26;1202.930054
2001-07-27;1205.819946
2001-07-30;1204.520020
2001-07-31;1211.229980
2001-08-01;1215.930054
2001-08-02;1220.750000
2001-08-03;1214.349976
2001-08-06;1200.479980
2001-08-07;1204.400024
2001-08-08;1183.530029
2001-08-09;1183.430054
2001-08-10;1190.160034
2001-08-13;1191.290039
2001-08-14;1186.729980
2001-08-15;1178.020020
2001-08-16;1181.660034
2001-08-17;1161.969971
2001-08-20;1171.410034
2001-08-21;1157.260010
2001-08-22;1165.310059
2001-08-23;1162.089966
2001-08-24;1184.930054
2001-08-27;1179.209961
2001-08-28;1161.510010
2001-08-29;1148.560059
2001-08-30;1129.030029
2001-08-31;1133.579956
2001-09-04;1132.939941
2001-09-05;1131.739990
2001-09-06;1106.400024
2001-09-07;1085.780029
2001-09-10;1092.540039
2001-09-17;1038.770020
2001-09-18;1032.739990
2001-09-19;1016.099976
2001-09-20;984.539978
2001-09-21;965.799988
2001-09-24;1003.450012
2001-09-25;1012.270020
2001-09-26;1007.039978
2001-09-27;1018.609985
2001-09-28;1040.939941
2001-10-01;1038.550049
2001-10-02;1051.329956
2001-10-03;1072.280029
2001-10-04;1069.630005
2001-10-05;1071.380005
2001-10-08;1062.439941
2001-10-09;1056.750000
2001-10-10;1080.989990
2001-10-11;1097.430054
2001-10-12;1091.650024
2001-10-15;1089.979980
2001-10-16;1097.540039
2001-10-17;1077.089966
2001-10-18;1068.609985
2001-10-19;1073.479980
2001-10-22;1089.900024
2001-10-23;1084.780029
2001-10-24;1085.199951
2001-10-25;1100.089966
2001-10-26;1104.609985
2001-10-29;1078.300049
2001-10-30;1059.790039
2001-10-31;1059.780029
2001-11-01;1084.099976
2001-11-02;1087.199951
2001-11-05;1102.839966
2001-11-06;1118.859985
2001-11-07;1115.800049
2001-11-08;1118.540039
2001-11-09;1120.310059
2001-11-12;1118.329956
2001-11-13;1139.089966
2001-11-14;1141.209961
2001-11-15;1142.239990
2001-11-16;1138.650024
2001-11-19;1151.060059
2001-11-20;1142.660034
2001-11-21;1137.030029
2001-11-23;1150.339966
2001-11-26;1157.420044
2001-11-27;1149.500000
2001-11-28;1128.520020
2001-11-29;1140.199951
2001-11-30;1139.449951
2001-12-03;1129.900024
2001-12-04;1144.800049
2001-12-05;1170.349976
2001-12-06;1167.099976
2001-12-07;1158.310059
2001-12-10;1139.930054
2001-12-11;1136.760010
2001-12-12;1137.069946
2001-12-13;1119.380005
2001-12-14;1123.089966
2001-12-17;1134.359985
2001-12-18;1142.920044
2001-12-19;1149.560059
2001-12-20;1139.930054
2001-12-21;1144.890015
2001-12-24;1144.650024
2001-12-26;1149.369995
2001-12-27;1157.130005
2001-12-28;1161.020020
2001-12-31;1148.079956
2002-01-02;1154.670044
2002-01-03;1165.270020
2002-01-04;1172.510010
2002-01-07;1164.890015
2002-01-08;1160.709961
2002-01-09;1155.140015
2002-01-10;1156.550049
2002-01-11;1145.599976
2002-01-14;1138.410034
2002-01-15;1146.189941
2002-01-16;1127.569946
2002-01-17;1138.880005
2002-01-18;1127.579956
2002-01-22;1119.310059
2002-01-23;1128.180054
2002-01-24;1132.150024
2002-01-25;1133.280029
2002-01-28;1133.060059
2002-01-29;1100.640015
2002-01-30;1113.569946
2002-01-31;1130.199951
2002-02-01;1122.199951
2002-02-04;1094.439941
2002-02-05;1090.020020
2002-02-06;1083.510010
2002-02-07;1080.170044
2002-02-08;1096.219971
2002-02-11;1111.939941
2002-02-12;1107.500000
2002-02-13;1118.510010
2002-02-14;1116.479980
2002-02-15;1104.180054
2002-02-19;1083.339966
2002-02-20;1097.979980
2002-02-21;1080.949951
2002-02-22;1089.839966
2002-02-25;1109.430054
2002-02-26;1109.380005
2002-02-27;1109.890015
2002-02-28;1106.729980
2002-03-01;1131.780029
2002-03-04;1153.839966
2002-03-05;1146.140015
2002-03-06;1162.770020
2002-03-07;1157.540039
2002-03-08;1164.310059
2002-03-11;1168.260010
2002-03-12;1165.579956
2002-03-13;1154.089966
2002-03-14;1153.040039
2002-03-15;1166.160034
2002-03-18;1165.550049
2002-03-19;1170.290039
2002-03-20;1151.849976
2002-03-21;1153.589966
2002-03-22;1148.699951
2002-03-25;1131.869995
2002-03-26;1138.489990
2002-03-27;1144.579956
2002-03-28;1147.390015
2002-04-01;1146.540039
2002-04-02;1136.760010
2002-04-03;1125.400024
2002-04-04;1126.339966
2002-04-05;1122.729980
2002-04-08;1125.290039
2002-04-09;1117.800049
2002-04-10;1130.469971
2002-04-11;1103.689941
2002-04-12;1111.010010
2002-04-15;1102.550049
2002-04-16;1128.369995
2002-04-17;1126.069946
2002-04-18;1124.469971
2002-04-19;1125.170044
2002-04-22;1107.829956
2002-04-23;1100.959961
2002-04-24;1093.140015
2002-04-25;1091.479980
2002-04-26;1076.319946
2002-04-29;1065.449951
2002-04-30;1076.920044
2002-05-01;1086.459961
2002-05-02;1084.560059
2002-05-03;1073.430054
2002-05-06;1052.670044
2002-05-07;1049.489990
2002-05-08;1088.849976
2002-05-09;1073.010010
2002-05-10;1054.989990
2002-05-13;1074.560059
2002-05-14;1097.280029
2002-05-15;1091.069946
2002-05-16;1098.229980
2002-05-17;1106.589966
2002-05-20;1091.880005
2002-05-21;1079.880005
2002-05-22;1086.020020
2002-05-23;1097.079956
2002-05-24;1083.819946
2002-05-28;1074.550049
2002-05-29;1067.660034
2002-05-30;1064.660034
2002-05-31;1067.140015
2002-06-03;1040.680054
2002-06-04;1040.689941
2002-06-05;1049.900024
2002-06-06;1029.150024
2002-06-07;1027.530029
2002-06-10;1030.739990
2002-06-11;1013.599976
2002-06-12;1020.260010
2002-06-13;1009.559998
2002-06-14;1007.270020
2002-06-17;1036.170044
2002-06-18;1037.140015
2002-06-19;1019.989990
2002-06-20;1006.289978
2002-06-21;989.140015
2002-06-24;992.719971
2002-06-25;976.140015
2002-06-26;973.530029
2002-06-27;990.640015
2002-06-28;989.820007
2002-07-01;968.650024
2002-07-02;948.090027
2002-07-03;953.989990
2002-07-05;989.030029
2002-07-08;976.979980
2002-07-09;952.830017
2002-07-10;920.469971
2002-07-11;927.369995
2002-07-12;921.390015
2002-07-15;917.929993
2002-07-16;900.940002
2002-07-17;906.039978
2002-07-18;881.559998
2002-07-19;847.750000
2002-07-22;819.849976
2002-07-23;797.700012
2002-07-24;843.429993
2002-07-25;838.679993
2002-07-26;852.840027
2002-07-29;898.960022
2002-07-30;902.780029
2002-07-31;911.619995
2002-08-01;884.659973
2002-08-02;864.239990
2002-08-05;834.599976
2002-08-06;859.570007
2002-08-07;876.770020
2002-08-08;905.460022
2002-08-09;908.640015
2002-08-12;903.799988
2002-08-13;884.210022
2002-08-14;919.619995
2002-08-15;930.250000
2002-08-16;928.770020
2002-08-19;950.700012
2002-08-20;937.429993
2002-08-21;949.359985
2002-08-22;962.700012
2002-08-23;940.859985
2002-08-26;947.950012
2002-08-27;934.820007
2002-08-28;917.869995
2002-08-29;917.799988
2002-08-30;916.070007
2002-09-03;878.020020
2002-09-04;893.400024
2002-09-05;879.150024
2002-09-06;893.919983
2002-09-09;902.960022
2002-09-10;909.580017
2002-09-11;909.450012
2002-09-12;886.909973
2002-09-13;889.809998
2002-09-16;891.099976
2002-09-17;873.520020
2002-09-18;869.460022
2002-09-19;843.320007
2002-09-20;845.390015
2002-09-23;833.700012
2002-09-24;819.289978
2002-09-25;839.659973
2002-09-26;854.950012
2002-09-27;827.369995
2002-09-30;815.280029
2002-10-01;847.909973
2002-10-02;827.909973
2002-10-03;818.950012
2002-10-04;800.580017
2002-10-07;785.280029
2002-10-08;798.549988
2002-10-09;776.760010
2002-10-10;803.919983
2002-10-11;835.320007
2002-10-14;841.440002
2002-10-15;881.270020
2002-10-16;860.020020
2002-10-17;879.200012
2002-10-18;884.390015
2002-10-21;899.719971
2002-10-22;890.159973
2002-10-23;896.140015
2002-10-24;882.500000
2002-10-25;897.650024
2002-10-28;890.229980
2002-10-29;882.150024
2002-10-30;890.710022
2002-10-31;885.760010
2002-11-01;900.960022
2002-11-04;908.349976
2002-11-05;915.390015
2002-11-06;923.760010
2002-11-07;902.650024
2002-11-08;894.739990
2002-11-11;876.190002
2002-11-12;882.950012
2002-11-13;882.530029
2002-11-14;904.270020
2002-11-15;909.830017
2002-11-18;900.359985
2002-11-19;896.739990
2002-11-20;914.150024
2002-11-21;933.760010
2002-11-22;930.549988
2002-11-25;932.869995
2002-11-26;913.309998
2002-11-27;938.869995
2002-11-29;936.309998
2002-12-02;934.530029
2002-12-03;920.750000
2002-12-04;917.580017
2002-12-05;906.549988
2002-12-06;912.229980
2002-12-09;892.000000
2002-12-10;904.450012
2002-12-11;904.960022
2002-12-12;901.580017
2002-12-13;889.479980
2002-12-16;910.400024
2002-12-17;902.989990
2002-12-18;891.119995
2002-12-19;884.250000
2002-12-20;895.760010
2002-12-23;897.380005
2002-12-24;892.469971
2002-12-26;889.659973
2002-12-27;875.400024
2002-12-30;879.390015
2002-12-31;879.820007
2003-01-02;909.030029
2003-01-03;908.590027
2003-01-06;929.010010
2003-01-07;922.929993
2003-01-08;909.929993
2003-01-09;927.570007
2003-01-10;927.570007
2003-01-13;926.260010
2003-01-14;931.659973
2003-01-15;918.219971
2003-01-16;914.599976
2003-01-17;901.780029
2003-01-21;887.619995
2003-01-22;878.359985
2003-01-23;887.340027
2003-01-24;861.400024
2003-01-27;847.479980
2003-01-28;858.539978
2003-01-29;864.359985
2003-01-30;844.609985
2003-01-31;855.700012
2003-02-03;860.320007
2003-02-04;848.200012
2003-02-05;843.590027
2003-02-06;838.150024
2003-02-07;829.690002
2003-02-10;835.969971
2003-02-11;829.200012
2003-02-12;818.679993
2003-02-13;817.369995
2003-02-14;834.890015
2003-02-18;851.169983
2003-02-19;845.130005
2003-02-20;837.099976
2003-02-21;848.169983
2003-02-24;832.580017
2003-02-25;838.570007
2003-02-26;827.549988
2003-02-27;837.280029
2003-02-28;841.150024
2003-03-03;834.809998
2003-03-04;821.989990
2003-03-05;829.849976
2003-03-06;822.099976
2003-03-07;828.890015
2003-03-10;807.479980
2003-03-11;800.729980
2003-03-12;804.190002
2003-03-13;831.900024
2003-03-14;833.270020
2003-03-17;862.789978
2003-03-18;866.450012
2003-03-19;874.020020
2003-03-20;875.669983
2003-03-21;895.789978
2003-03-24;864.229980
2003-03-25;874.739990
2003-03-26;869.950012
2003-03-27;868.520020
2003-03-28;863.500000
2003-03-31;848.179993
2003-04-01;858.479980
2003-04-02;880.900024
2003-04-03;876.450012
2003-04-04;878.849976
2003-04-07;879.929993
2003-04-08;878.289978
2003-04-09;865.989990
2003-04-10;871.580017
2003-04-11;868.299988
2003-04-14;885.229980
2003-04-15;890.809998
2003-04-16;879.909973
2003-04-17;893.580017
2003-04-21;892.010010
2003-04-22;911.369995
2003-04-23;919.020020
2003-04-24;911.429993
2003-04-25;898.809998
2003-04-28;914.840027
2003-04-29;917.840027
2003-04-30;916.919983
2003-05-01;916.299988
2003-05-02;930.080017
2003-05-05;926.549988
2003-05-06;934.390015
2003-05-07;929.619995
2003-05-08;920.270020
2003-05-09;933.409973
2003-05-12;945.109985
2003-05-13;942.299988
2003-05-14;939.280029
2003-05-15;946.669983
2003-05-16;944.299988
2003-05-19;920.770020
2003-05-20;919.729980
2003-05-21;923.419983
2003-05-22;931.869995
2003-05-23;933.219971
2003-05-27;951.479980
2003-05-28;953.219971
2003-05-29;949.640015
2003-05-30;963.590027
2003-06-02;967.000000
2003-06-03;971.559998
2003-06-04;986.239990
2003-06-05;990.140015
2003-06-06;987.760010
2003-06-09;975.929993
2003-06-10;984.840027
2003-06-11;997.479980
2003-06-12;998.510010
2003-06-13;988.609985
2003-06-16;1010.739990
2003-06-17;1011.659973
2003-06-18;1010.090027
2003-06-19;994.700012
2003-06-20;995.690002
2003-06-23;981.640015
2003-06-24;983.450012
2003-06-25;975.320007
2003-06-26;985.820007
2003-06-27;976.219971
2003-06-30;974.500000
2003-07-01;982.320007
2003-07-02;993.750000
2003-07-03;985.700012
2003-07-07;1004.419983
2003-07-08;1007.840027
2003-07-09;1002.210022
2003-07-10;988.700012
2003-07-11;998.140015
2003-07-14;1003.859985
2003-07-15;1000.419983
2003-07-16;994.090027
2003-07-17;981.729980
2003-07-18;993.320007
2003-07-21;978.799988
2003-07-22;988.109985
2003-07-23;988.609985
2003-07-24;981.599976
2003-07-25;998.679993
2003-07-28;996.520020
2003-07-29;989.280029
2003-07-30;987.489990
2003-07-31;990.309998
2003-08-01;980.150024
2003-08-04;982.820007
2003-08-05;965.460022
2003-08-06;967.080017
2003-08-07;974.119995
2003-08-08;977.590027
2003-08-11;980.590027
2003-08-12;990.349976
2003-08-13;984.030029
2003-08-14;990.510010
2003-08-15;990.669983
2003-08-18;999.739990
2003-08-19;1002.349976
2003-08-20;1000.299988
2003-08-21;1003.270020
2003-08-22;993.059998
2003-08-25;993.710022
2003-08-26;996.729980
2003-08-27;996.789978
2003-08-28;1002.840027
2003-08-29;1008.010010
2003-09-02;1021.989990
2003-09-03;1026.270020
2003-09-04;1027.969971
2003-09-05;1021.390015
2003-09-08;1031.640015
2003-09-09;1023.169983
2003-09-10;1010.919983
2003-09-11;1016.419983
2003-09-12;1018.630005
2003-09-15;1014.809998
2003-09-16;1029.319946
2003-09-17;1025.969971
2003-09-18;1039.579956
2003-09-19;1036.300049
2003-09-22;1022.820007
2003-09-23;1029.030029
2003-09-24;1009.380005
2003-09-25;1003.270020
2003-09-26;996.849976
2003-09-29;1006.580017
2003-09-30;995.969971
2003-10-01;1018.219971
2003-10-02;1020.239990
2003-10-03;1029.849976
2003-10-06;1034.349976
2003-10-07;1039.250000
2003-10-08;1033.780029
2003-10-09;1038.729980
2003-10-10;1038.060059
2003-10-13;1045.349976
2003-10-14;1049.479980
2003-10-15;1046.760010
2003-10-16;1050.069946
2003-10-17;1039.319946
2003-10-20;1044.680054
2003-10-21;1046.030029
2003-10-22;1030.359985
2003-10-23;1033.770020
2003-10-24;1028.910034
2003-10-27;1031.130005
2003-10-28;1046.790039
2003-10-29;1048.109985
2003-10-30;1046.939941
2003-10-31;1050.709961
2003-11-03;1059.020020
2003-11-04;1053.250000
2003-11-05;1051.810059
2003-11-06;1058.050049
2003-11-07;1053.209961
2003-11-10;1047.109985
2003-11-11;1046.569946
2003-11-12;1058.530029
2003-11-13;1058.410034
2003-11-14;1050.349976
2003-11-17;1043.630005
2003-11-18;1034.150024
2003-11-19;1042.439941
2003-11-20;1033.650024
2003-11-21;1035.280029
2003-11-24;1052.079956
2003-11-25;1053.890015
2003-11-26;1058.449951
2003-11-28;1058.199951
2003-12-01;1070.119995
2003-12-02;1066.619995
2003-12-03;1064.729980
2003-12-04;1069.719971
2003-12-05;1061.500000
2003-12-08;1069.300049
2003-12-09;1060.180054
2003-12-10;1059.050049
2003-12-11;1071.209961
2003-12-12;1074.140015
2003-12-15;1068.040039
2003-12-16;1075.130005
2003-12-17;1076.479980
2003-12-18;1089.180054
2003-12-19;1088.660034
2003-12-22;1092.939941
2003-12-23;1096.020020
2003-12-24;1094.040039
2003-12-26;1095.890015
2003-12-29;1109.479980
2003-12-30;1109.640015
2003-12-31;1111.920044
2004-01-02;1108.479980
2004-01-05;1122.219971
2004-01-06;1123.670044
2004-01-07;1126.329956
2004-01-08;1131.920044
2004-01-09;1121.859985
2004-01-12;1127.229980
2004-01-13;1121.219971
2004-01-14;1130.520020
2004-01-15;1132.050049
2004-01-16;1139.829956
2004-01-20;1138.770020
2004-01-21;1147.619995
2004-01-22;1143.939941
2004-01-23;1141.550049
2004-01-26;1155.369995
2004-01-27;1144.050049
2004-01-28;1128.479980
2004-01-29;1134.109985
2004-01-30;1131.130005
2004-02-02;1135.260010
2004-02-03;1136.030029
2004-02-04;1126.520020
2004-02-05;1128.589966
2004-02-06;1142.760010
2004-02-09;1139.810059
2004-02-10;1145.540039
2004-02-11;1157.760010
2004-02-12;1152.109985
2004-02-13;1145.810059
2004-02-17;1156.989990
2004-02-18;1151.819946
2004-02-19;1147.060059
2004-02-20;1144.109985
2004-02-23;1140.989990
2004-02-24;1139.089966
2004-02-25;1143.670044
2004-02-26;1144.910034
2004-02-27;1144.939941
2004-03-01;1155.969971
2004-03-02;1149.099976
2004-03-03;1151.030029
2004-03-04;1154.869995
